22/03/31	06:22:28	400	500	0	False	True	0	20.246210937500003	58.128875732421875	9
22/03/31	06:30:39	400	500	0	False	True	0	20.289111328124996	58.266204833984375	10
22/03/31	06:33:45	400	500	0	False	True	0	20.310561523437492	58.167022705078125	9
22/03/31	06:34:04	400	500	1	True	True	0	20.310561523437492	58.250946044921875	731
22/03/31	06:35:01	400	500	0	False	True	0	20.310561523437492	58.235687255859375	8
22/03/31	06:35:38	400	500	0	False	True	0	20.332011718750003	58.098358154296875	11
22/03/31	06:37:36	400	500	0	False	True	0	20.332011718750003	58.243316650390625	9
22/03/31	06:38:36	400	500	0	False	True	0	20.321286621093755	58.258575439453125	11
22/03/31	06:39:02	400	500	0	False	True	0	20.34273681640625	58.311981201171875	8
22/03/31	06:40:55	400	500	0	False	True	0	20.34273681640625	58.144134521484375	8
22/03/31	06:44:21	400	500	0	False	True	0	20.374912109374996	57.999176025390625	8
22/03/31	06:45:36	400	500	0	False	True	0	20.364187011718748	57.938140869140625	9
22/03/31	06:49:03	400	500	0	False	True	0	20.385637207031245	57.800811767578125	12
22/03/31	06:58:05	400	500	0	False	True	0	20.417812500000004	57.617706298828125	16
22/03/31	07:01:30	400	500	0	False	True	0	20.4392626953125	57.640594482421875	9
22/03/31	07:02:25	400	500	0	False	False	10	20.460712890624997	57.564300537109375	9
22/03/31	07:15:29	400	500	0	False	False	10	20.482163085937493	57.335418701171875	9
22/03/31	07:17:17	306.90000000000003	716.1	0	False	False	10	20.49288818359374	57.358306884765625	9
22/03/31	07:24:03	306.90000000000003	716.1	0	False	False	10	20.514338378906253	56.892913818359375	8
22/03/31	07:24:35	306.90000000000003	716.1	0	False	False	10	20.503613281250004	56.885284423828125	11
22/03/31	07:25:03	306.90000000000003	716.1	0	False	False	10	20.514338378906253	56.831878662109375	10
22/03/31	07:25:17	306.90000000000003	716.1	0	False	False	10	20.503613281250004	56.839508056640625	53
22/03/31	07:26:03	306.90000000000003	716.1	0	False	False	10	20.503613281250004	56.931060791015625	10
22/03/31	07:27:58	306.90000000000003	716.1	0	False	False	10	20.5250634765625	56.984466552734375	10
22/03/31	07:28:02	306.90000000000003	716.1	0	False	False	10	20.5250634765625	56.999725341796875	11
22/03/31	07:29:02	306.90000000000003	716.1	0	False	False	10	20.5250634765625	56.671661376953125	17
22/03/31	07:30:03	306.90000000000003	716.1	0	False	False	10	20.53578857421875	56.839508056640625	10
22/03/31	07:31:03	306.90000000000003	716.1	0	False	False	10	20.5250634765625	56.786102294921875	8
22/03/31	07:32:03	306.90000000000003	716.1	0	False	False	10	20.514338378906253	56.274932861328125	25
22/03/31	07:33:02	306.90000000000003	716.1	0	False	False	10	20.5250634765625	56.229156494140625	10
22/03/31	07:34:10	409.20000000000005	613.8000000000001	0	False	False	10	20.5250634765625	56.221527099609375	10
22/03/31	07:35:24	409.20000000000005	613.8000000000001	0	False	False	10	20.5250634765625	56.221527099609375	9
22/03/31	07:36:09	409.20000000000005	613.8000000000001	0	False	False	10	20.514338378906253	56.328338623046875	10
22/03/31	07:36:13	409.20000000000005	613.8000000000001	0	False	False	10	20.5250634765625	56.328338623046875	11
22/03/31	07:36:17	409.20000000000005	613.8000000000001	0	False	False	10	20.5250634765625	56.313079833984375	8
22/03/31	07:36:26	409.20000000000005	613.8000000000001	1	True	False	10	20.5250634765625	56.313079833984375	685
22/03/31	07:37:02	409.20000000000005	613.8000000000001	0	False	False	10	20.5250634765625	56.389373779296875	8
22/03/31	07:38:30	409.20000000000005	613.8000000000001	0	False	False	10	20.5250634765625	56.435150146484375	8
22/03/31	07:39:10	409.20000000000005	613.8000000000001	0	False	False	10	20.5250634765625	56.473297119140625	10
22/03/31	07:40:03	409.20000000000005	613.8000000000001	0	False	False	10	20.514338378906253	56.503814697265625	9
22/03/31	07:41:03	409.20000000000005	613.8000000000001	0	False	False	10	20.5250634765625	56.549591064453125	10
22/03/31	07:42:02	409.20000000000005	613.8000000000001	0	False	False	10	20.5250634765625	56.572479248046875	32
22/03/31	07:43:02	409.20000000000005	613.8000000000001	0	False	False	10	20.5250634765625	56.580108642578125	7
22/03/31	07:44:03	409.20000000000005	613.8000000000001	0	False	False	10	20.5250634765625	56.587738037109375	8
22/03/31	07:45:03	409.20000000000005	613.8000000000001	0	False	False	10	20.5250634765625	56.625885009765625	9
22/03/31	07:46:03	409.20000000000005	613.8000000000001	0	False	False	10	20.5250634765625	56.686920166015625	9
22/03/31	07:47:02	409.20000000000005	613.8000000000001	0	False	False	10	20.53578857421875	56.664031982421875	9
22/03/31	07:48:02	409.20000000000005	613.8000000000001	1	True	False	10	20.718115234375	56.480926513671875	722
22/03/31	07:49:03	409.20000000000005	613.8000000000001	0	False	False	10	20.98624267578125	57.251495361328125	214
22/03/31	07:50:03	409.20000000000005	613.8000000000001	0	False	False	10	21.104218749999994	55.603546142578125	386
22/03/31	07:51:03	409.20000000000005	613.8000000000001	1	True	False	10	21.147119140625	54.764312744140625	690
22/03/31	07:52:02	409.20000000000005	613.8000000000001	0	False	False	10	21.168569335937498	54.642242431640625	388
22/03/31	07:53:10	409.20000000000005	613.8000000000001	0	False	False	10	21.2543701171875	57.465118408203125	278
